"Datum und Uhrzeit","PH Coesfelder Kreuz","PH Theater","PP Hörsterplatz","PH Alter Steinweg","Busparkplatz","PP Schlossplatz Nord","PP Schlossplatz Süd","PH Aegidii","PP Georgskommende","PH Münster Arkaden","PH Karstadt","PH Stubengasse","PH Bremer Platz","PH Engelenschanze","PH Bahnhofstraße","PH Cineplex","PH Stadthaus 3","PP Hafenmarkt","TG Hafenmarkt","Halle Münsterland P1"
"Anzahl Parkplätze gesamt","(1000)","(743)","(202)","(371)","(63)","(450)","(460)","(750)","(272)","(166)","(187)","(300)","(286)","(460)","(320)","(590)","(372)","(103)","(350)","(212)"
"2026-08-25 00:00","ges",638,"ges",353,"kei","kei","ges",688,"ges",163,170,250,105,226,234,500,372,"ges","ges",159
"2026-08-25 00:15","ges",639,"ges",353,"kei","kei","ges",687,"ges",163,170,251,105,226,233,500,372,"ges","ges",159
"2026-08-25 00:30","ges",640,"ges",353,"kei","kei","ges",687,"ges",163,170,251,106,226,234,500,372,"ges","ges",159
"2026-08-25 00:45","ges",640,"ges",353,"kei","kei","ges",687,"ges",163,170,251,106,226,234,500,372,"ges","ges",159
"2026-08-25 01:00","ges",640,"ges",354,"kei","kei","ges",688,"ges",163,170,251,105,226,233,500,372,"ges","ges",159
"2026-08-25 01:15","ges",640,"ges",354,"kei","kei","ges",688,"ges",163,170,251,105,226,234,500,372,"ges","ges",159
"2026-08-25 01:30","ges",640,"ges",354,"kei","kei","ges",688,"ges",163,170,251,104,226,234,500,372,"ges","ges",159
"2026-08-25 01:45","ges",640,"ges",355,"kei","kei","ges",688,"ges",163,170,251,104,226,234,500,372,"ges","ges",159
"2026-08-25 02:00","ges",640,"ges",355,"kei","kei","ges",688,"ges",163,170,251,143,226,235,500,372,"ges","ges",159
"2026-08-25 02:15","ges",640,"ges",356,"kei","kei","ges",688,"ges",163,170,251,143,226,235,500,372,"ges","ges",159
"2026-08-25 02:30","ges",640,"ges",356,"kei","kei","ges",688,"ges",163,170,251,143,226,235,500,372,"ges","ges",159
"2026-08-25 02:45","ges",640,"ges",356,"kei","kei","ges",688,"ges",163,170,251,143,226,235,500,372,"ges","ges",159
"2026-08-25 03:00","ges",640,"ges",356,"kei","kei","ges",688,"ges",163,170,251,142,226,234,500,372,"ges","ges",159
"2026-08-25 03:15","ges",640,"ges",356,"kei","kei","ges",688,"ges",163,170,251,142,226,234,500,372,"ges","ges",159
"2026-08-25 03:30","ges",640,"ges",356,"kei","kei","ges",688,"ges",163,170,251,142,226,234,500,372,"ges","ges",159
"2026-08-25 03:45","ges",640,"ges",356,"kei","kei","ges",688,"ges",163,170,251,142,226,234,500,372,"ges","ges",159
"2026-08-25 04:00","ges",640,"ges",357,"kei","kei","ges",688,"ges",163,170,251,142,226,234,500,372,"ges","ges",159
"2026-08-25 04:15","ges",640,"ges",357,"kei","kei","ges",688,"ges",163,170,251,142,226,234,500,372,"ges","ges",158
"2026-08-25 04:30","ges",640,"ges",357,"kei","kei","ges",688,"ges",163,170,251,142,226,234,500,372,"ges","ges",159
"2026-08-25 04:45","ges",640,"ges",357,"kei","kei","ges",688,"ges",163,170,251,142,226,234,500,372,"ges","ges",159
"2026-08-25 05:00","ges",640,"ges",357,"kei","kei","ges",688,"ges",163,170,251,142,226,234,500,372,"ges","ges",159
"2026-08-25 05:15","ges",640,"ges",357,"kei","kei","ges",688,"ges",163,170,251,142,226,234,500,372,"ges","ges",159
"2026-08-25 05:30","ges",639,"ges",357,"kei","kei","ges",688,"ges",163,170,251,141,226,235,500,372,"ges","ges",158
"2026-08-25 05:45","ges",639,"ges",356,"kei","kei","ges",689,"ges",163,170,251,133,226,234,500,372,103,294,158
