Datum und Uhrzeit,PH Theater,PP Hörsterplatz,PH Alter Steinweg,Busparkplatz,PP Schlossplatz Nord,PP Schlossplatz Süd,PH Aegidii,PP Georgskommende,PH Münster Arkaden,PH Karstadt,PH Stubengasse,PH Bremer Platz,PH Engelenschanze,PH Bahnhofstraße,PH Cineplex,PH Stadthaus 3
2020-07-24 00:15,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 00:30,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 00:45,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 01:00,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 01:15,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 01:30,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 01:45,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 02:00,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 02:15,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 02:30,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 02:45,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 03:00,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 03:15,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 03:30,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 03:45,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 04:00,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 04:15,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 04:30,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 04:45,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 05:00,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 05:15,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 05:30,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 05:45,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:00,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:05,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:10,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:15,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:20,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:25,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:30,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:35,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:40,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:45,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:50,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 06:55,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 07:00,649,0,359,0,0,0,701,0,150,158,243,226,424,276,588,217
2020-07-24 07:05,642,197,343,0,450,448,683,252,0,146,244,220,399,260,581,195
2020-07-24 07:10,641,197,343,0,450,448,676,252,0,146,243,220,398,259,579,192
2020-07-24 07:15,636,195,343,0,450,448,672,252,0,146,242,219,393,257,576,190
2020-07-24 07:20,634,194,343,0,450,447,671,252,0,146,242,219,388,257,575,189
2020-07-24 07:25,631,194,342,0,450,447,668,252,0,145,243,220,387,252,573,185
2020-07-24 07:30,631,193,339,0,450,445,662,252,0,144,243,219,385,249,570,184
2020-07-24 07:35,626,193,336,0,450,444,657,252,0,144,243,215,375,246,563,182
2020-07-24 07:40,624,193,332,0,450,443,656,252,0,142,237,215,372,245,561,179
2020-07-24 07:45,621,194,332,0,450,443,649,252,0,141,235,215,365,244,559,176
2020-07-24 07:50,618,191,331,55,450,443,645,252,0,140,233,217,362,244,556,178
2020-07-24 07:55,612,190,331,55,450,439,638,251,150,138,233,218,350,243,553,178
2020-07-24 08:00,607,189,329,55,450,438,634,249,150,137,231,215,345,238,551,173
2020-07-24 08:05,601,188,327,55,450,437,632,249,150,135,229,211,341,236,546,170
2020-07-24 08:10,600,188,325,55,450,435,626,248,150,135,228,210,341,234,546,168
2020-07-24 08:15,598,189,320,54,450,430,621,248,150,135,229,207,338,230,541,166
2020-07-24 08:20,594,188,319,54,450,422,617,247,150,135,229,206,327,232,540,165
2020-07-24 08:25,591,187,318,53,450,416,610,247,150,133,229,204,322,232,538,166
2020-07-24 08:30,589,187,315,53,450,414,607,247,150,132,227,204,316,229,537,165
2020-07-24 08:35,586,189,313,53,450,413,603,247,150,130,227,203,312,230,536,157
2020-07-24 08:40,587,189,314,53,450,409,604,247,150,129,225,202,309,227,535,158
2020-07-24 08:45,588,186,311,53,450,404,598,247,150,126,221,201,309,226,533,155
2020-07-24 08:50,584,185,308,53,450,399,588,247,150,125,221,196,299,225,527,156
2020-07-24 08:55,580,185,303,53,450,395,580,246,148,126,214,193,294,223,525,155
2020-07-24 09:00,578,185,300,53,450,389,578,246,146,125,207,191,289,219,521,154
2020-07-24 09:05,575,182,299,53,450,384,575,245,144,123,202,190,285,219,516,153
2020-07-24 09:10,574,177,296,53,450,377,571,245,143,122,199,187,279,217,517,149
2020-07-24 09:15,568,176,294,53,450,366,565,244,142,119,195,186,276,219,517,148
2020-07-24 09:20,563,172,287,53,450,360,560,243,140,117,192,182,274,218,516,147
2020-07-24 09:25,559,168,281,53,450,357,558,243,136,117,190,183,264,217,515,147
2020-07-24 09:30,554,168,272,53,450,353,553,243,133,116,187,183,256,215,512,147
2020-07-24 09:35,549,164,262,52,450,347,546,243,130,115,187,184,255,215,512,147
2020-07-24 09:40,547,160,250,52,450,343,538,243,127,112,184,183,254,217,510,147
2020-07-24 09:45,541,156,246,51,450,336,536,241,121,107,179,184,255,214,510,149
2020-07-24 09:50,536,152,237,49,450,332,529,238,115,104,173,184,252,213,508,149
2020-07-24 09:55,533,146,236,47,450,326,519,238,110,99,171,179,243,212,506,150
2020-07-24 10:00,532,140,226,47,450,318,505,238,104,98,171,178,240,212,505,150
2020-07-24 10:05,527,137,226,48,450,309,495,237,93,97,167,178,234,208,504,149
2020-07-24 10:10,526,134,223,48,450,304,490,235,91,95,165,177,231,208,506,149
2020-07-24 10:15,513,127,211,50,450,295,473,232,87,95,167,175,225,202,508,148
2020-07-24 10:20,505,122,204,50,450,286,466,231,76,93,157,172,224,203,507,148
2020-07-24 10:25,505,117,200,49,450,281,452,231,76,93,144,174,220,205,507,147
2020-07-24 10:30,497,107,193,49,450,275,445,227,76,92,142,173,222,200,507,147
2020-07-24 10:35,487,99,186,51,450,268,434,227,71,92,135,171,219,200,509,145
